,Unnamed: 0,site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id
56164,97986,HUVEC-15_4_F07_1,HUVEC-15_4_F07,HUVEC,train,HUVEC-15,4,F07,1,positive_control,s18582,1116
56165,97987,HUVEC-15_4_F07_2,HUVEC-15_4_F07,HUVEC,train,HUVEC-15,4,F07,2,positive_control,s18582,1116
56166,97988,HUVEC-15_4_F08_1,HUVEC-15_4_F08,HUVEC,train,HUVEC-15,4,F08,1,treatment,s27999,962
56167,97989,HUVEC-15_4_F08_2,HUVEC-15_4_F08,HUVEC,train,HUVEC-15,4,F08,2,treatment,s27999,962
56168,97990,HUVEC-15_4_F09_1,HUVEC-15_4_F09,HUVEC,train,HUVEC-15,4,F09,1,treatment,s27330,10
56169,97991,HUVEC-15_4_F09_2,HUVEC-15_4_F09,HUVEC,train,HUVEC-15,4,F09,2,treatment,s27330,10
56170,97992,HUVEC-15_4_F10_1,HUVEC-15_4_F10,HUVEC,train,HUVEC-15,4,F10,1,treatment,s28132,984
56171,97993,HUVEC-15_4_F10_2,HUVEC-15_4_F10,HUVEC,train,HUVEC-15,4,F10,2,treatment,s28132,984
56172,97994,HUVEC-15_4_F11_1,HUVEC-15_4_F11,HUVEC,train,HUVEC-15,4,F11,1,positive_control,s501357,1131
56173,97995,HUVEC-15_4_F11_2,HUVEC-15_4_F11,HUVEC,train,HUVEC-15,4,F11,2,positive_control,s501357,1131
56174,97996,HUVEC-15_4_F12_1,HUVEC-15_4_F12,HUVEC,train,HUVEC-15,4,F12,1,treatment,s28808,379
56175,97997,HUVEC-15_4_F12_2,HUVEC-15_4_F12,HUVEC,train,HUVEC-15,4,F12,2,treatment,s28808,379
56176,97998,HUVEC-15_4_F13_1,HUVEC-15_4_F13,HUVEC,train,HUVEC-15,4,F13,1,treatment,s224289,397
56177,97999,HUVEC-15_4_F13_2,HUVEC-15_4_F13,HUVEC,train,HUVEC-15,4,F13,2,treatment,s224289,397
56178,98000,HUVEC-15_4_F14_1,HUVEC-15_4_F14,HUVEC,train,HUVEC-15,4,F14,1,treatment,s27876,3
56179,98001,HUVEC-15_4_F14_2,HUVEC-15_4_F14,HUVEC,train,HUVEC-15,4,F14,2,treatment,s27876,3
56180,98002,HUVEC-15_4_F15_1,HUVEC-15_4_F15,HUVEC,train,HUVEC-15,4,F15,1,positive_control,s194768,1117
56181,98003,HUVEC-15_4_F15_2,HUVEC-15_4_F15,HUVEC,train,HUVEC-15,4,F15,2,positive_control,s194768,1117
56182,98004,HUVEC-15_4_F16_1,HUVEC-15_4_F16,HUVEC,train,HUVEC-15,4,F16,1,treatment,s27662,687
56183,98005,HUVEC-15_4_F16_2,HUVEC-15_4_F16,HUVEC,train,HUVEC-15,4,F16,2,treatment,s27662,687
56184,98006,HUVEC-15_4_F17_1,HUVEC-15_4_F17,HUVEC,train,HUVEC-15,4,F17,1,treatment,s224177,80
56185,98007,HUVEC-15_4_F17_2,HUVEC-15_4_F17,HUVEC,train,HUVEC-15,4,F17,2,treatment,s224177,80
56186,98008,HUVEC-15_4_F18_1,HUVEC-15_4_F18,HUVEC,train,HUVEC-15,4,F18,1,treatment,s28548,1015
56187,98009,HUVEC-15_4_F18_2,HUVEC-15_4_F18,HUVEC,train,HUVEC-15,4,F18,2,treatment,s28548,1015
56188,98010,HUVEC-15_4_F19_1,HUVEC-15_4_F19,HUVEC,train,HUVEC-15,4,F19,1,positive_control,s502432,1134
56189,98011,HUVEC-15_4_F19_2,HUVEC-15_4_F19,HUVEC,train,HUVEC-15,4,F19,2,positive_control,s502432,1134
56190,98012,HUVEC-15_4_F20_1,HUVEC-15_4_F20,HUVEC,train,HUVEC-15,4,F20,1,treatment,s27847,324
56191,98013,HUVEC-15_4_F20_2,HUVEC-15_4_F20,HUVEC,train,HUVEC-15,4,F20,2,treatment,s27847,324
56192,98014,HUVEC-15_4_F21_1,HUVEC-15_4_F21,HUVEC,train,HUVEC-15,4,F21,1,treatment,s27895,188
56193,98015,HUVEC-15_4_F21_2,HUVEC-15_4_F21,HUVEC,train,HUVEC-15,4,F21,2,treatment,s27895,188
56194,98016,HUVEC-15_4_F22_1,HUVEC-15_4_F22,HUVEC,train,HUVEC-15,4,F22,1,positive_control,s12279,1110
56195,98017,HUVEC-15_4_F22_2,HUVEC-15_4_F22,HUVEC,train,HUVEC-15,4,F22,2,positive_control,s12279,1110
56196,98018,HUVEC-15_4_F23_1,HUVEC-15_4_F23,HUVEC,train,HUVEC-15,4,F23,1,treatment,s27669,345
56197,98019,HUVEC-15_4_F23_2,HUVEC-15_4_F23,HUVEC,train,HUVEC-15,4,F23,2,treatment,s27669,345
56198,98020,HUVEC-15_4_G02_1,HUVEC-15_4_G02,HUVEC,train,HUVEC-15,4,G02,1,treatment,s224300,715
56199,98021,HUVEC-15_4_G02_2,HUVEC-15_4_G02,HUVEC,train,HUVEC-15,4,G02,2,treatment,s224300,715
56200,98022,HUVEC-15_4_G05_1,HUVEC-15_4_G05,HUVEC,train,HUVEC-15,4,G05,1,treatment,s27606,162
56201,98023,HUVEC-15_4_G05_2,HUVEC-15_4_G05,HUVEC,train,HUVEC-15,4,G05,2,treatment,s27606,162
56202,98024,HUVEC-15_4_G06_1,HUVEC-15_4_G06,HUVEC,train,HUVEC-15,4,G06,1,treatment,s28874,450
56203,98025,HUVEC-15_4_G06_2,HUVEC-15_4_G06,HUVEC,train,HUVEC-15,4,G06,2,treatment,s28874,450
56204,98026,HUVEC-15_4_G07_1,HUVEC-15_4_G07,HUVEC,train,HUVEC-15,4,G07,1,treatment,s29334,40
56205,98027,HUVEC-15_4_G07_2,HUVEC-15_4_G07,HUVEC,train,HUVEC-15,4,G07,2,treatment,s29334,40
56206,98028,HUVEC-15_4_G08_1,HUVEC-15_4_G08,HUVEC,train,HUVEC-15,4,G08,1,treatment,s28605,549
56207,98029,HUVEC-15_4_G08_2,HUVEC-15_4_G08,HUVEC,train,HUVEC-15,4,G08,2,treatment,s28605,549
56208,98030,HUVEC-15_4_G09_1,HUVEC-15_4_G09,HUVEC,train,HUVEC-15,4,G09,1,treatment,s28457,157
56209,98031,HUVEC-15_4_G09_2,HUVEC-15_4_G09,HUVEC,train,HUVEC-15,4,G09,2,treatment,s28457,157
56210,98032,HUVEC-15_4_G10_1,HUVEC-15_4_G10,HUVEC,train,HUVEC-15,4,G10,1,treatment,s224190,222
56211,98033,HUVEC-15_4_G10_2,HUVEC-15_4_G10,HUVEC,train,HUVEC-15,4,G10,2,treatment,s224190,222
56212,98034,HUVEC-15_4_G11_1,HUVEC-15_4_G11,HUVEC,train,HUVEC-15,4,G11,1,treatment,s27612,611
56213,98035,HUVEC-15_4_G11_2,HUVEC-15_4_G11,HUVEC,train,HUVEC-15,4,G11,2,treatment,s27612,611
56214,98036,HUVEC-15_4_G12_1,HUVEC-15_4_G12,HUVEC,train,HUVEC-15,4,G12,1,treatment,s27341,158
56215,98037,HUVEC-15_4_G12_2,HUVEC-15_4_G12,HUVEC,train,HUVEC-15,4,G12,2,treatment,s27341,158
56216,98038,HUVEC-15_4_G13_1,HUVEC-15_4_G13,HUVEC,train,HUVEC-15,4,G13,1,treatment,s27451,981
56217,98039,HUVEC-15_4_G13_2,HUVEC-15_4_G13,HUVEC,train,HUVEC-15,4,G13,2,treatment,s27451,981
56218,98040,HUVEC-15_4_G14_1,HUVEC-15_4_G14,HUVEC,train,HUVEC-15,4,G14,1,treatment,s224234,268
56219,98041,HUVEC-15_4_G14_2,HUVEC-15_4_G14,HUVEC,train,HUVEC-15,4,G14,2,treatment,s224234,268
56220,98042,HUVEC-15_4_G15_1,HUVEC-15_4_G15,HUVEC,train,HUVEC-15,4,G15,1,treatment,s27738,1027
56221,98043,HUVEC-15_4_G15_2,HUVEC-15_4_G15,HUVEC,train,HUVEC-15,4,G15,2,treatment,s27738,1027
56222,98044,HUVEC-15_4_G16_1,HUVEC-15_4_G16,HUVEC,train,HUVEC-15,4,G16,1,treatment,s27892,373
56223,98045,HUVEC-15_4_G16_2,HUVEC-15_4_G16,HUVEC,train,HUVEC-15,4,G16,2,treatment,s27892,373
56224,98046,HUVEC-15_4_G17_1,HUVEC-15_4_G17,HUVEC,train,HUVEC-15,4,G17,1,treatment,s383,847
56225,98047,HUVEC-15_4_G17_2,HUVEC-15_4_G17,HUVEC,train,HUVEC-15,4,G17,2,treatment,s383,847
56226,98048,HUVEC-15_4_G18_1,HUVEC-15_4_G18,HUVEC,train,HUVEC-15,4,G18,1,treatment,s29524,388
56227,98049,HUVEC-15_4_G18_2,HUVEC-15_4_G18,HUVEC,train,HUVEC-15,4,G18,2,treatment,s29524,388
56228,98050,HUVEC-15_4_G19_1,HUVEC-15_4_G19,HUVEC,train,HUVEC-15,4,G19,1,treatment,s224224,532
56229,98051,HUVEC-15_4_G19_2,HUVEC-15_4_G19,HUVEC,train,HUVEC-15,4,G19,2,treatment,s224224,532
56230,98052,HUVEC-15_4_G20_1,HUVEC-15_4_G20,HUVEC,train,HUVEC-15,4,G20,1,treatment,s27713,431
56231,98053,HUVEC-15_4_G20_2,HUVEC-15_4_G20,HUVEC,train,HUVEC-15,4,G20,2,treatment,s27713,431
56232,98054,HUVEC-15_4_G21_1,HUVEC-15_4_G21,HUVEC,train,HUVEC-15,4,G21,1,treatment,s28135,133
56233,98055,HUVEC-15_4_G21_2,HUVEC-15_4_G21,HUVEC,train,HUVEC-15,4,G21,2,treatment,s28135,133
56234,98056,HUVEC-15_4_G22_1,HUVEC-15_4_G22,HUVEC,train,HUVEC-15,4,G22,1,treatment,s28441,810
56235,98057,HUVEC-15_4_G22_2,HUVEC-15_4_G22,HUVEC,train,HUVEC-15,4,G22,2,treatment,s28441,810
56236,98058,HUVEC-15_4_G23_1,HUVEC-15_4_G23,HUVEC,train,HUVEC-15,4,G23,1,treatment,s26956,33
56237,98059,HUVEC-15_4_G23_2,HUVEC-15_4_G23,HUVEC,train,HUVEC-15,4,G23,2,treatment,s26956,33
56238,98060,HUVEC-15_4_H02_1,HUVEC-15_4_H02,HUVEC,train,HUVEC-15,4,H02,1,treatment,s29602,242
56239,98061,HUVEC-15_4_H02_2,HUVEC-15_4_H02,HUVEC,train,HUVEC-15,4,H02,2,treatment,s29602,242
56240,98062,HUVEC-15_4_H05_1,HUVEC-15_4_H05,HUVEC,train,HUVEC-15,4,H05,1,treatment,s28361,5
56241,98063,HUVEC-15_4_H05_2,HUVEC-15_4_H05,HUVEC,train,HUVEC-15,4,H05,2,treatment,s28361,5
56242,98064,HUVEC-15_4_H06_1,HUVEC-15_4_H06,HUVEC,train,HUVEC-15,4,H06,1,treatment,s27807,503
56243,98065,HUVEC-15_4_H06_2,HUVEC-15_4_H06,HUVEC,train,HUVEC-15,4,H06,2,treatment,s27807,503
56244,98066,HUVEC-15_4_H07_1,HUVEC-15_4_H07,HUVEC,train,HUVEC-15,4,H07,1,positive_control,s8645,1137
56245,98067,HUVEC-15_4_H07_2,HUVEC-15_4_H07,HUVEC,train,HUVEC-15,4,H07,2,positive_control,s8645,1137
56246,98068,HUVEC-15_4_H08_1,HUVEC-15_4_H08,HUVEC,train,HUVEC-15,4,H08,1,treatment,s29500,70
56247,98069,HUVEC-15_4_H08_2,HUVEC-15_4_H08,HUVEC,train,HUVEC-15,4,H08,2,treatment,s29500,70
56248,98070,HUVEC-15_4_H09_1,HUVEC-15_4_H09,HUVEC,train,HUVEC-15,4,H09,1,treatment,s28650,742
56249,98071,HUVEC-15_4_H09_2,HUVEC-15_4_H09,HUVEC,train,HUVEC-15,4,H09,2,treatment,s28650,742
56250,98072,HUVEC-15_4_H10_1,HUVEC-15_4_H10,HUVEC,train,HUVEC-15,4,H10,1,treatment,s27101,845
56251,98073,HUVEC-15_4_H10_2,HUVEC-15_4_H10,HUVEC,train,HUVEC-15,4,H10,2,treatment,s27101,845
56252,98074,HUVEC-15_4_H11_1,HUVEC-15_4_H11,HUVEC,train,HUVEC-15,4,H11,1,positive_control,s501295,1124
56253,98075,HUVEC-15_4_H11_2,HUVEC-15_4_H11,HUVEC,train,HUVEC-15,4,H11,2,positive_control,s501295,1124
56254,98076,HUVEC-15_4_H12_1,HUVEC-15_4_H12,HUVEC,train,HUVEC-15,4,H12,1,treatment,s27167,1013
56255,98077,HUVEC-15_4_H12_2,HUVEC-15_4_H12,HUVEC,train,HUVEC-15,4,H12,2,treatment,s27167,1013
56256,98078,HUVEC-15_4_H13_1,HUVEC-15_4_H13,HUVEC,train,HUVEC-15,4,H13,1,treatment,s28679,203
56257,98079,HUVEC-15_4_H13_2,HUVEC-15_4_H13,HUVEC,train,HUVEC-15,4,H13,2,treatment,s28679,203
56258,98080,HUVEC-15_4_H14_1,HUVEC-15_4_H14,HUVEC,train,HUVEC-15,4,H14,1,treatment,s27388,791
56259,98081,HUVEC-15_4_H14_2,HUVEC-15_4_H14,HUVEC,train,HUVEC-15,4,H14,2,treatment,s27388,791
56260,98082,HUVEC-15_4_H15_1,HUVEC-15_4_H15,HUVEC,train,HUVEC-15,4,H15,1,positive_control,s14484,1112
56261,98083,HUVEC-15_4_H15_2,HUVEC-15_4_H15,HUVEC,train,HUVEC-15,4,H15,2,positive_control,s14484,1112
56262,98084,HUVEC-15_4_H16_1,HUVEC-15_4_H16,HUVEC,train,HUVEC-15,4,H16,1,treatment,s28820,1056
56263,98085,HUVEC-15_4_H16_2,HUVEC-15_4_H16,HUVEC,train,HUVEC-15,4,H16,2,treatment,s28820,1056
56264,98086,HUVEC-15_4_H17_1,HUVEC-15_4_H17,HUVEC,train,HUVEC-15,4,H17,1,treatment,s28016,212
56265,98087,HUVEC-15_4_H17_2,HUVEC-15_4_H17,HUVEC,train,HUVEC-15,4,H17,2,treatment,s28016,212
56266,98088,HUVEC-15_4_H18_1,HUVEC-15_4_H18,HUVEC,train,HUVEC-15,4,H18,1,treatment,s28522,605
56267,98089,HUVEC-15_4_H18_2,HUVEC-15_4_H18,HUVEC,train,HUVEC-15,4,H18,2,treatment,s28522,605
56268,98090,HUVEC-15_4_H19_1,HUVEC-15_4_H19,HUVEC,train,HUVEC-15,4,H19,1,positive_control,n337250,1108
56269,98091,HUVEC-15_4_H19_2,HUVEC-15_4_H19,HUVEC,train,HUVEC-15,4,H19,2,positive_control,n337250,1108
56270,98092,HUVEC-15_4_H20_1,HUVEC-15_4_H20,HUVEC,train,HUVEC-15,4,H20,1,treatment,s28170,622
56271,98093,HUVEC-15_4_H20_2,HUVEC-15_4_H20,HUVEC,train,HUVEC-15,4,H20,2,treatment,s28170,622
56272,98094,HUVEC-15_4_H21_1,HUVEC-15_4_H21,HUVEC,train,HUVEC-15,4,H21,1,treatment,s29303,831
56273,98095,HUVEC-15_4_H21_2,HUVEC-15_4_H21,HUVEC,train,HUVEC-15,4,H21,2,treatment,s29303,831
56274,98096,HUVEC-15_4_H22_1,HUVEC-15_4_H22,HUVEC,train,HUVEC-15,4,H22,1,positive_control,s2947,1120
56275,98097,HUVEC-15_4_H22_2,HUVEC-15_4_H22,HUVEC,train,HUVEC-15,4,H22,2,positive_control,s2947,1120
56276,98098,HUVEC-15_4_H23_1,HUVEC-15_4_H23,HUVEC,train,HUVEC-15,4,H23,1,treatment,s28355,673
56277,98099,HUVEC-15_4_H23_2,HUVEC-15_4_H23,HUVEC,train,HUVEC-15,4,H23,2,treatment,s28355,673
56278,98100,HUVEC-15_4_I02_1,HUVEC-15_4_I02,HUVEC,train,HUVEC-15,4,I02,1,treatment,s28312,1066
56279,98101,HUVEC-15_4_I02_2,HUVEC-15_4_I02,HUVEC,train,HUVEC-15,4,I02,2,treatment,s28312,1066
56280,98102,HUVEC-15_4_I03_1,HUVEC-15_4_I03,HUVEC,train,HUVEC-15,4,I03,1,treatment,s27924,1084
56281,98103,HUVEC-15_4_I03_2,HUVEC-15_4_I03,HUVEC,train,HUVEC-15,4,I03,2,treatment,s27924,1084
56282,98104,HUVEC-15_4_I04_1,HUVEC-15_4_I04,HUVEC,train,HUVEC-15,4,I04,1,treatment,s28471,577
56283,98105,HUVEC-15_4_I04_2,HUVEC-15_4_I04,HUVEC,train,HUVEC-15,4,I04,2,treatment,s28471,577
56284,98106,HUVEC-15_4_I05_1,HUVEC-15_4_I05,HUVEC,train,HUVEC-15,4,I05,1,treatment,s27711,889
56285,98107,HUVEC-15_4_I05_2,HUVEC-15_4_I05,HUVEC,train,HUVEC-15,4,I05,2,treatment,s27711,889
56286,98108,HUVEC-15_4_I06_1,HUVEC-15_4_I06,HUVEC,train,HUVEC-15,4,I06,1,treatment,s28630,607
56287,98109,HUVEC-15_4_I06_2,HUVEC-15_4_I06,HUVEC,train,HUVEC-15,4,I06,2,treatment,s28630,607
56288,98110,HUVEC-15_4_I07_1,HUVEC-15_4_I07,HUVEC,train,HUVEC-15,4,I07,1,treatment,s27873,481
56289,98111,HUVEC-15_4_I07_2,HUVEC-15_4_I07,HUVEC,train,HUVEC-15,4,I07,2,treatment,s27873,481
56290,98112,HUVEC-15_4_I08_1,HUVEC-15_4_I08,HUVEC,train,HUVEC-15,4,I08,1,treatment,s224240,660
56291,98113,HUVEC-15_4_I08_2,HUVEC-15_4_I08,HUVEC,train,HUVEC-15,4,I08,2,treatment,s224240,660
56292,98114,HUVEC-15_4_I09_1,HUVEC-15_4_I09,HUVEC,train,HUVEC-15,4,I09,1,treatment,s28593,974
56293,98115,HUVEC-15_4_I09_2,HUVEC-15_4_I09,HUVEC,train,HUVEC-15,4,I09,2,treatment,s28593,974
56294,98116,HUVEC-15_4_I10_1,HUVEC-15_4_I10,HUVEC,train,HUVEC-15,4,I10,1,treatment,s200518,811
56295,98117,HUVEC-15_4_I10_2,HUVEC-15_4_I10,HUVEC,train,HUVEC-15,4,I10,2,treatment,s200518,811
56296,98118,HUVEC-15_4_I11_1,HUVEC-15_4_I11,HUVEC,train,HUVEC-15,4,I11,1,treatment,s28896,55
56297,98119,HUVEC-15_4_I11_2,HUVEC-15_4_I11,HUVEC,train,HUVEC-15,4,I11,2,treatment,s28896,55
56298,98120,HUVEC-15_4_I12_1,HUVEC-15_4_I12,HUVEC,train,HUVEC-15,4,I12,1,treatment,s27394,339
56299,98121,HUVEC-15_4_I12_2,HUVEC-15_4_I12,HUVEC,train,HUVEC-15,4,I12,2,treatment,s27394,339
56300,98122,HUVEC-15_4_I13_1,HUVEC-15_4_I13,HUVEC,train,HUVEC-15,4,I13,1,treatment,s28744,825
56301,98123,HUVEC-15_4_I13_2,HUVEC-15_4_I13,HUVEC,train,HUVEC-15,4,I13,2,treatment,s28744,825
56302,98124,HUVEC-15_4_I14_1,HUVEC-15_4_I14,HUVEC,train,HUVEC-15,4,I14,1,treatment,s28343,745
56303,98125,HUVEC-15_4_I14_2,HUVEC-15_4_I14,HUVEC,train,HUVEC-15,4,I14,2,treatment,s28343,745
56304,98126,HUVEC-15_4_I15_1,HUVEC-15_4_I15,HUVEC,train,HUVEC-15,4,I15,1,treatment,s29098,266
56305,98127,HUVEC-15_4_I15_2,HUVEC-15_4_I15,HUVEC,train,HUVEC-15,4,I15,2,treatment,s29098,266
56306,98128,HUVEC-15_4_I16_1,HUVEC-15_4_I16,HUVEC,train,HUVEC-15,4,I16,1,treatment,s28764,238
56307,98129,HUVEC-15_4_I16_2,HUVEC-15_4_I16,HUVEC,train,HUVEC-15,4,I16,2,treatment,s28764,238
56308,98130,HUVEC-15_4_I17_1,HUVEC-15_4_I17,HUVEC,train,HUVEC-15,4,I17,1,treatment,s224189,272
56309,98131,HUVEC-15_4_I17_2,HUVEC-15_4_I17,HUVEC,train,HUVEC-15,4,I17,2,treatment,s224189,272
56310,98132,HUVEC-15_4_I18_1,HUVEC-15_4_I18,HUVEC,train,HUVEC-15,4,I18,1,treatment,s28735,217
56311,98133,HUVEC-15_4_I18_2,HUVEC-15_4_I18,HUVEC,train,HUVEC-15,4,I18,2,treatment,s28735,217
56312,98134,HUVEC-15_4_I19_1,HUVEC-15_4_I19,HUVEC,train,HUVEC-15,4,I19,1,treatment,s28162,565
56313,98135,HUVEC-15_4_I19_2,HUVEC-15_4_I19,HUVEC,train,HUVEC-15,4,I19,2,treatment,s28162,565
56314,98136,HUVEC-15_4_I20_1,HUVEC-15_4_I20,HUVEC,train,HUVEC-15,4,I20,1,treatment,s28745,513
56315,98137,HUVEC-15_4_I20_2,HUVEC-15_4_I20,HUVEC,train,HUVEC-15,4,I20,2,treatment,s28745,513
56316,98138,HUVEC-15_4_I21_1,HUVEC-15_4_I21,HUVEC,train,HUVEC-15,4,I21,1,treatment,s29114,894
56317,98139,HUVEC-15_4_I21_2,HUVEC-15_4_I21,HUVEC,train,HUVEC-15,4,I21,2,treatment,s29114,894
56318,98140,HUVEC-15_4_I22_1,HUVEC-15_4_I22,HUVEC,train,HUVEC-15,4,I22,1,treatment,s28610,695
56319,98141,HUVEC-15_4_I22_2,HUVEC-15_4_I22,HUVEC,train,HUVEC-15,4,I22,2,treatment,s28610,695
56320,98142,HUVEC-15_4_I23_1,HUVEC-15_4_I23,HUVEC,train,HUVEC-15,4,I23,1,treatment,s27224,978
56321,98143,HUVEC-15_4_I23_2,HUVEC-15_4_I23,HUVEC,train,HUVEC-15,4,I23,2,treatment,s27224,978
56322,98144,HUVEC-15_4_J02_1,HUVEC-15_4_J02,HUVEC,train,HUVEC-15,4,J02,1,treatment,s224173,744
56323,98145,HUVEC-15_4_J02_2,HUVEC-15_4_J02,HUVEC,train,HUVEC-15,4,J02,2,treatment,s224173,744
56324,98146,HUVEC-15_4_J03_1,HUVEC-15_4_J03,HUVEC,train,HUVEC-15,4,J03,1,positive_control,s501351,1130
56325,98147,HUVEC-15_4_J03_2,HUVEC-15_4_J03,HUVEC,train,HUVEC-15,4,J03,2,positive_control,s501351,1130
56326,98148,HUVEC-15_4_J04_1,HUVEC-15_4_J04,HUVEC,train,HUVEC-15,4,J04,1,treatment,s27448,1
56327,98149,HUVEC-15_4_J04_2,HUVEC-15_4_J04,HUVEC,train,HUVEC-15,4,J04,2,treatment,s27448,1
56328,98150,HUVEC-15_4_J05_1,HUVEC-15_4_J05,HUVEC,train,HUVEC-15,4,J05,1,treatment,s27706,391
56329,98151,HUVEC-15_4_J05_2,HUVEC-15_4_J05,HUVEC,train,HUVEC-15,4,J05,2,treatment,s27706,391
56330,98152,HUVEC-15_4_J06_1,HUVEC-15_4_J06,HUVEC,train,HUVEC-15,4,J06,1,treatment,s27215,389
56331,98153,HUVEC-15_4_J06_2,HUVEC-15_4_J06,HUVEC,train,HUVEC-15,4,J06,2,treatment,s27215,389
56332,98154,HUVEC-15_4_J07_1,HUVEC-15_4_J07,HUVEC,train,HUVEC-15,4,J07,1,positive_control,s501309,1126
56333,98155,HUVEC-15_4_J07_2,HUVEC-15_4_J07,HUVEC,train,HUVEC-15,4,J07,2,positive_control,s501309,1126
56334,98156,HUVEC-15_4_J08_1,HUVEC-15_4_J08,HUVEC,train,HUVEC-15,4,J08,1,treatment,s28737,366
56335,98157,HUVEC-15_4_J08_2,HUVEC-15_4_J08,HUVEC,train,HUVEC-15,4,J08,2,treatment,s28737,366
56336,98158,HUVEC-15_4_J09_1,HUVEC-15_4_J09,HUVEC,train,HUVEC-15,4,J09,1,treatment,s27323,112
56337,98159,HUVEC-15_4_J09_2,HUVEC-15_4_J09,HUVEC,train,HUVEC-15,4,J09,2,treatment,s27323,112
56338,98160,HUVEC-15_4_J10_1,HUVEC-15_4_J10,HUVEC,train,HUVEC-15,4,J10,1,treatment,s224307,1096
56339,98161,HUVEC-15_4_J10_2,HUVEC-15_4_J10,HUVEC,train,HUVEC-15,4,J10,2,treatment,s224307,1096
56340,98162,HUVEC-15_4_J11_1,HUVEC-15_4_J11,HUVEC,train,HUVEC-15,4,J11,1,positive_control,s15788,1115
56341,98163,HUVEC-15_4_J11_2,HUVEC-15_4_J11,HUVEC,train,HUVEC-15,4,J11,2,positive_control,s15788,1115
56342,98164,HUVEC-15_4_J12_1,HUVEC-15_4_J12,HUVEC,train,HUVEC-15,4,J12,1,treatment,s29270,576
56343,98165,HUVEC-15_4_J12_2,HUVEC-15_4_J12,HUVEC,train,HUVEC-15,4,J12,2,treatment,s29270,576
56344,98166,HUVEC-15_4_J13_1,HUVEC-15_4_J13,HUVEC,train,HUVEC-15,4,J13,1,treatment,s28905,221
56345,98167,HUVEC-15_4_J13_2,HUVEC-15_4_J13,HUVEC,train,HUVEC-15,4,J13,2,treatment,s28905,221
56346,98168,HUVEC-15_4_J14_1,HUVEC-15_4_J14,HUVEC,train,HUVEC-15,4,J14,1,treatment,s29047,8
56347,98169,HUVEC-15_4_J14_2,HUVEC-15_4_J14,HUVEC,train,HUVEC-15,4,J14,2,treatment,s29047,8
56348,98170,HUVEC-15_4_J15_1,HUVEC-15_4_J15,HUVEC,train,HUVEC-15,4,J15,1,positive_control,s5459,1135
56349,98171,HUVEC-15_4_J15_2,HUVEC-15_4_J15,HUVEC,train,HUVEC-15,4,J15,2,positive_control,s5459,1135
56350,98172,HUVEC-15_4_J16_1,HUVEC-15_4_J16,HUVEC,train,HUVEC-15,4,J16,1,treatment,s29285,676
56351,98173,HUVEC-15_4_J16_2,HUVEC-15_4_J16,HUVEC,train,HUVEC-15,4,J16,2,treatment,s29285,676
56352,98174,HUVEC-15_4_J17_1,HUVEC-15_4_J17,HUVEC,train,HUVEC-15,4,J17,1,treatment,s27660,113
56353,98175,HUVEC-15_4_J17_2,HUVEC-15_4_J17,HUVEC,train,HUVEC-15,4,J17,2,treatment,s27660,113
56354,98176,HUVEC-15_4_J18_1,HUVEC-15_4_J18,HUVEC,train,HUVEC-15,4,J18,1,treatment,s27703,881
56355,98177,HUVEC-15_4_J18_2,HUVEC-15_4_J18,HUVEC,train,HUVEC-15,4,J18,2,treatment,s27703,881
56356,98178,HUVEC-15_4_J19_1,HUVEC-15_4_J19,HUVEC,train,HUVEC-15,4,J19,1,positive_control,s1174,1109
56357,98179,HUVEC-15_4_J19_2,HUVEC-15_4_J19,HUVEC,train,HUVEC-15,4,J19,2,positive_control,s1174,1109
56358,98180,HUVEC-15_4_J20_1,HUVEC-15_4_J20,HUVEC,train,HUVEC-15,4,J20,1,treatment,s195228,309
56359,98181,HUVEC-15_4_J20_2,HUVEC-15_4_J20,HUVEC,train,HUVEC-15,4,J20,2,treatment,s195228,309
56360,98182,HUVEC-15_4_J21_1,HUVEC-15_4_J21,HUVEC,train,HUVEC-15,4,J21,1,treatment,s28690,392
56361,98183,HUVEC-15_4_J21_2,HUVEC-15_4_J21,HUVEC,train,HUVEC-15,4,J21,2,treatment,s28690,392
56362,98184,HUVEC-15_4_J22_1,HUVEC-15_4_J22,HUVEC,train,HUVEC-15,4,J22,1,positive_control,s15652,1114
56363,98185,HUVEC-15_4_J22_2,HUVEC-15_4_J22,HUVEC,train,HUVEC-15,4,J22,2,positive_control,s15652,1114
56364,98186,HUVEC-15_4_J23_1,HUVEC-15_4_J23,HUVEC,train,HUVEC-15,4,J23,1,treatment,s29187,59
56365,98187,HUVEC-15_4_J23_2,HUVEC-15_4_J23,HUVEC,train,HUVEC-15,4,J23,2,treatment,s29187,59
56366,98188,HUVEC-15_4_K02_1,HUVEC-15_4_K02,HUVEC,train,HUVEC-15,4,K02,1,treatment,s27411,489
56367,98189,HUVEC-15_4_K02_2,HUVEC-15_4_K02,HUVEC,train,HUVEC-15,4,K02,2,treatment,s27411,489
56368,98190,HUVEC-15_4_K03_1,HUVEC-15_4_K03,HUVEC,train,HUVEC-15,4,K03,1,treatment,s27012,1100
56369,98191,HUVEC-15_4_K03_2,HUVEC-15_4_K03,HUVEC,train,HUVEC-15,4,K03,2,treatment,s27012,1100
56370,98192,HUVEC-15_4_K04_1,HUVEC-15_4_K04,HUVEC,train,HUVEC-15,4,K04,1,treatment,s27922,1028
